id,window,forward_repeat_number,reverse_repeat_number,telomeric_repeat
group1,56510000,1,0,TTAGGG
group1,56520000,0,1,TTAGGG
group1,56530000,1,2,TTAGGG
group1,56540000,1,1,TTAGGG
group1,56550000,4,0,TTAGGG
group1,56560000,0,0,TTAGGG
group1,56570000,1,0,TTAGGG
group1,56580000,1,0,TTAGGG
group1,56590000,0,0,TTAGGG
group1,56600000,1,2,TTAGGG
group1,56610000,1,1,TTAGGG
group1,56620000,1,2,TTAGGG
group1,56630000,0,0,TTAGGG
group1,56640000,0,1,TTAGGG
group1,56650000,1,1,TTAGGG
group1,56660000,0,0,TTAGGG
group1,56670000,0,0,TTAGGG
group1,56680000,1,0,TTAGGG
group1,56690000,0,0,TTAGGG
group1,56700000,2,0,TTAGGG
group1,56710000,0,0,TTAGGG
group1,56720000,1,0,TTAGGG
group1,56730000,2,0,TTAGGG
group1,56740000,0,0,TTAGGG
group1,56750000,2,0,TTAGGG
group1,56760000,1,0,TTAGGG
group1,56770000,0,0,TTAGGG
group1,56780000,3,0,TTAGGG
group1,56790000,0,3,TTAGGG
group1,56800000,0,2,TTAGGG
group1,56810000,6,1,TTAGGG
group1,56820000,1,3,TTAGGG
group1,56830000,0,1,TTAGGG
group1,56840000,3,3,TTAGGG
group1,56850000,1,2,TTAGGG
group1,56860000,0,1,TTAGGG
group1,56870000,1,1,TTAGGG
group1,56880000,0,0,TTAGGG
group1,56890000,0,1,TTAGGG
group1,56900000,1,1,TTAGGG
group1,56910000,0,0,TTAGGG
group1,56920000,0,0,TTAGGG
group1,56930000,0,1,TTAGGG
group1,56940000,0,2,TTAGGG
group1,56950000,0,1,TTAGGG
group1,56960000,0,2,TTAGGG
group1,56970000,1,1,TTAGGG
group1,56980000,1,3,TTAGGG
group1,56990000,0,0,TTAGGG
group1,57000000,1,1,TTAGGG
group1,57010000,1,0,TTAGGG
group1,57020000,0,1,TTAGGG
group1,57030000,0,0,TTAGGG
group1,57040000,0,0,TTAGGG
group1,57050000,0,1,TTAGGG
group1,57060000,0,1,TTAGGG
group1,57070000,0,3,TTAGGG
group1,57080000,4,3,TTAGGG
group1,57090000,1,0,TTAGGG
group1,57100000,0,0,TTAGGG
group1,57110000,1,0,TTAGGG
group1,57120000,0,0,TTAGGG
group1,57130000,0,0,TTAGGG
group1,57140000,0,0,TTAGGG
group1,57150000,0,0,TTAGGG
group1,57160000,0,0,TTAGGG
group1,57170000,0,0,TTAGGG
group1,57180000,0,0,TTAGGG
group1,57190000,1,1,TTAGGG
group1,57200000,2,2,TTAGGG
group1,57210000,6,0,TTAGGG
group1,57220000,0,0,TTAGGG
group1,57230000,4,0,TTAGGG
group1,57240000,0,0,TTAGGG
group1,57250000,1,1,TTAGGG
group1,57260000,0,0,TTAGGG
group1,57270000,0,0,TTAGGG
group1,57280000,0,2,TTAGGG
group1,57290000,0,1,TTAGGG
group1,57300000,0,1,TTAGGG
group1,57310000,0,2,TTAGGG
group1,57320000,0,0,TTAGGG
group1,57330000,1,3,TTAGGG
group1,57340000,2,1,TTAGGG
group1,57350000,1,2,TTAGGG
group1,57360000,0,2,TTAGGG
group1,57370000,0,1,TTAGGG
group1,57380000,2,2,TTAGGG
group1,57390000,2,2,TTAGGG
group1,57400000,2,1,TTAGGG
group1,57410000,1,2,TTAGGG
group1,57420000,1,1,TTAGGG
group1,57430000,2,1,TTAGGG
group1,57440000,1,1,TTAGGG
group1,57450000,0,0,TTAGGG
group1,57460000,1,1,TTAGGG
group1,57470000,0,0,TTAGGG
group1,57480000,0,0,TTAGGG
group1,57490000,0,0,TTAGGG
group1,57500000,0,0,TTAGGG
group1,57510000,0,0,TTAGGG
group1,57520000,0,2,TTAGGG
group1,57530000,0,0,TTAGGG
group1,57540000,0,0,TTAGGG
group1,57550000,0,0,TTAGGG
group1,57560000,0,0,TTAGGG
group1,57570000,0,2,TTAGGG
group1,57580000,1,2,TTAGGG
group1,57590000,0,2,TTAGGG
group1,57600000,0,0,TTAGGG
group1,57610000,0,0,TTAGGG
group1,57620000,2,1,TTAGGG
group1,57630000,1,2,TTAGGG
group1,57640000,1,0,TTAGGG
group1,57650000,0,0,TTAGGG
group1,57660000,0,0,TTAGGG
group1,57670000,0,0,TTAGGG
group1,57680000,0,0,TTAGGG
group1,57690000,1,1,TTAGGG
group1,57700000,2,0,TTAGGG
group1,57710000,2,1,TTAGGG
group1,57720000,3,0,TTAGGG
group1,57730000,2,0,TTAGGG
group1,57740000,4,1,TTAGGG
group1,57750000,0,0,TTAGGG
group1,57760000,0,0,TTAGGG
group1,57770000,0,0,TTAGGG
group1,57780000,0,0,TTAGGG
group1,57790000,0,0,TTAGGG
group1,57800000,0,0,TTAGGG
group1,57810000,0,1,TTAGGG
group1,57820000,0,1,TTAGGG
group1,57830000,0,0,TTAGGG
group1,57840000,1,1,TTAGGG
group1,57850000,1,2,TTAGGG
group1,57860000,2,2,TTAGGG
group1,57870000,1,3,TTAGGG
group1,57880000,1,3,TTAGGG
group1,57890000,0,5,TTAGGG
group1,57900000,0,3,TTAGGG
group1,57910000,1,3,TTAGGG
group1,57920000,0,4,TTAGGG
group1,57930000,0,3,TTAGGG
group1,57940000,2,2,TTAGGG
group1,57950000,0,8,TTAGGG
group1,57960000,0,6,TTAGGG
group1,57970000,0,5,TTAGGG
group1,57980000,3,2,TTAGGG
group1,57990000,2,7,TTAGGG
group1,58000000,1,4,TTAGGG
group1,58010000,2,0,TTAGGG
group1,58020000,2,1,TTAGGG
group1,58030000,3,0,TTAGGG
group1,58040000,1,1,TTAGGG
group1,58050000,1,1,TTAGGG
group1,58060000,2,1,TTAGGG
group1,58070000,4,0,TTAGGG
group1,58080000,0,0,TTAGGG
group1,58090000,0,0,TTAGGG
group1,58100000,0,0,TTAGGG
group1,58110000,0,0,TTAGGG
group1,58120000,0,2,TTAGGG
group1,58130000,0,0,TTAGGG
group1,58140000,0,0,TTAGGG
group1,58150000,5,3,TTAGGG
group1,58160000,0,0,TTAGGG
group1,58170000,0,0,TTAGGG
group1,58180000,0,0,TTAGGG
group1,58190000,0,0,TTAGGG
group1,58200000,1,2,TTAGGG
group1,58210000,1,1,TTAGGG
group1,58220000,0,1,TTAGGG
group1,58230000,0,0,TTAGGG
group1,58240000,0,1,TTAGGG
group1,58250000,0,0,TTAGGG
group1,58260000,0,4,TTAGGG
group1,58270000,0,1,TTAGGG
group1,58280000,0,0,TTAGGG
group1,58290000,1,1,TTAGGG
group1,58300000,0,3,TTAGGG
group1,58310000,0,1,TTAGGG
group1,58320000,0,0,TTAGGG
group1,58330000,4,3,TTAGGG
group1,58340000,4,3,TTAGGG
group1,58350000,0,3,TTAGGG
group1,58360000,1,1,TTAGGG
group1,58370000,3,1,TTAGGG
group1,58380000,1,1,TTAGGG
group1,58390000,3,0,TTAGGG
group1,58400000,5,3,TTAGGG
group1,58410000,0,2,TTAGGG
group1,58420000,1,2,TTAGGG
group1,58430000,0,3,TTAGGG
group1,58440000,0,9,TTAGGG
group1,58450000,0,3,TTAGGG
group1,58460000,1,1,TTAGGG
group1,58470000,0,0,TTAGGG
group1,58480000,0,0,TTAGGG
group1,58490000,0,0,TTAGGG
group1,58500000,0,0,TTAGGG
group1,58510000,0,0,TTAGGG
group1,58520000,0,1,TTAGGG
group1,58530000,0,0,TTAGGG
group1,58540000,1,2,TTAGGG
group1,58550000,0,2,TTAGGG
group1,58560000,0,0,TTAGGG
group1,58570000,0,0,TTAGGG
group1,58580000,1,1,TTAGGG
group1,58590000,0,0,TTAGGG
group1,58600000,0,2,TTAGGG
group1,58610000,0,0,TTAGGG
group1,58620000,0,1,TTAGGG
group1,58630000,0,0,TTAGGG
group1,58640000,2,0,TTAGGG
group1,58650000,2,1,TTAGGG
group1,58660000,0,2,TTAGGG
group1,58670000,2,0,TTAGGG
group1,58680000,2,1,TTAGGG
group1,58690000,0,2,TTAGGG
group1,58700000,0,0,TTAGGG
group1,58710000,1,1,TTAGGG
group1,58720000,0,0,TTAGGG
group1,58730000,1,1,TTAGGG
group1,58740000,0,0,TTAGGG
group1,58750000,3,1,TTAGGG
group1,58760000,1,1,TTAGGG
group1,58770000,0,0,TTAGGG
group1,58780000,2,1,TTAGGG
group1,58790000,0,0,TTAGGG
group1,58800000,2,1,TTAGGG
group1,58810000,1,1,TTAGGG
group1,58820000,1,0,TTAGGG
group1,58830000,2,1,TTAGGG
group1,58840000,1,2,TTAGGG
group1,58850000,1,3,TTAGGG
group1,58860000,0,0,TTAGGG
group1,58870000,3,1,TTAGGG
group1,58880000,1,2,TTAGGG
group1,58890000,2,0,TTAGGG
group1,58900000,5,0,TTAGGG
group1,58910000,2,1,TTAGGG
group1,58920000,2,1,TTAGGG
group1,58930000,1,2,TTAGGG
group1,58940000,0,2,TTAGGG
group1,58950000,3,1,TTAGGG
group1,58960000,0,0,TTAGGG
group1,58970000,2,1,TTAGGG
group1,58980000,1,0,TTAGGG
group1,58990000,1,0,TTAGGG
group1,59000000,0,0,TTAGGG
group1,59010000,0,2,TTAGGG
group1,59020000,1,0,TTAGGG
group1,59030000,0,0,TTAGGG
group1,59040000,2,0,TTAGGG
group1,59050000,0,0,TTAGGG
group1,59060000,1,2,TTAGGG
group1,59070000,1,1,TTAGGG
group1,59080000,1,3,TTAGGG
group1,59090000,1,2,TTAGGG
group1,59100000,1,0,TTAGGG
group1,59110000,0,1,TTAGGG
group1,59120000,1,0,TTAGGG
group1,59130000,1,1,TTAGGG
group1,59140000,1,1,TTAGGG
group1,59150000,2,4,TTAGGG
group1,59160000,1,1,TTAGGG
group1,59170000,4,0,TTAGGG
group1,59180000,3,1,TTAGGG
group1,59190000,0,0,TTAGGG
group1,59200000,0,1,TTAGGG
group1,59210000,0,1,TTAGGG
group1,59220000,1,1,TTAGGG
group1,59230000,1,0,TTAGGG
group1,59240000,1,4,TTAGGG
group1,59250000,1,1,TTAGGG
group1,59260000,2,3,TTAGGG
group1,59270000,2,0,TTAGGG
group1,59280000,2,1,TTAGGG
group1,59290000,4,0,TTAGGG
group1,59300000,1,2,TTAGGG
group1,59310000,0,0,TTAGGG
group1,59320000,0,1,TTAGGG
group1,59330000,4,0,TTAGGG
group1,59340000,2,0,TTAGGG
group1,59350000,4,1,TTAGGG
group1,59360000,1,2,TTAGGG
group1,59370000,1,2,TTAGGG
group1,59380000,3,1,TTAGGG
group1,59390000,2,0,TTAGGG
group1,59400000,5,1,TTAGGG
group1,59410000,9,1,TTAGGG
group1,59420000,2,2,TTAGGG
group1,59430000,8,1,TTAGGG
group1,59440000,6,0,TTAGGG
group1,59450000,1,3,TTAGGG
group1,59460000,0,1,TTAGGG
group1,59470000,0,1,TTAGGG
group1,59480000,1,2,TTAGGG
group1,59490000,1,1,TTAGGG
group1,59500000,1,0,TTAGGG
group1,59510000,1,2,TTAGGG
group1,59520000,1,1,TTAGGG
group1,59530000,2,0,TTAGGG
group1,59540000,1,1,TTAGGG
group1,59550000,1,1,TTAGGG
group1,59560000,1,3,TTAGGG
group1,59570000,2,2,TTAGGG
group1,59580000,1,1,TTAGGG
group1,59590000,0,2,TTAGGG
group1,59600000,2,2,TTAGGG
group1,59610000,1,1,TTAGGG
group1,59620000,0,0,TTAGGG
group1,59630000,2,1,TTAGGG
group1,59640000,0,2,TTAGGG
group1,59650000,0,0,TTAGGG
group1,59660000,2,0,TTAGGG
group1,59670000,1,0,TTAGGG
group1,59680000,0,0,TTAGGG
group1,59690000,2,0,TTAGGG
group1,59700000,1,0,TTAGGG
group1,59710000,1,1,TTAGGG
group1,59720000,3,0,TTAGGG
group1,59730000,1,2,TTAGGG
group1,59740000,3,1,TTAGGG
group1,59750000,4,0,TTAGGG
group1,59760000,2,1,TTAGGG
group1,59770000,2,3,TTAGGG
group1,59780000,2,2,TTAGGG
group1,59790000,0,0,TTAGGG
group1,59800000,2,2,TTAGGG
group1,59810000,0,2,TTAGGG
group1,59820000,1,1,TTAGGG
group1,59830000,0,2,TTAGGG
group1,59840000,0,1,TTAGGG
group1,59850000,0,2,TTAGGG
group1,59860000,1,1,TTAGGG
group1,59870000,2,0,TTAGGG
group1,59880000,2,1,TTAGGG
group1,59890000,1,0,TTAGGG
group1,59900000,2,0,TTAGGG
group1,59910000,2,2,TTAGGG
group1,59920000,3,0,TTAGGG
group1,59930000,2,2,TTAGGG
group1,59940000,2,0,TTAGGG
group1,59950000,3,1,TTAGGG
group1,59960000,2,0,TTAGGG
group1,59970000,3,1,TTAGGG
group1,59980000,1,1,TTAGGG
group1,59990000,4,2,TTAGGG
group1,60000000,7,2,TTAGGG
group1,60010000,3,0,TTAGGG
group1,60020000,3,0,TTAGGG
group1,60030000,0,0,TTAGGG
group1,60040000,1,1,TTAGGG
group1,60050000,1,0,TTAGGG
group1,60060000,0,1,TTAGGG
group1,60070000,1,1,TTAGGG
group1,60080000,4,2,TTAGGG
group1,60090000,2,2,TTAGGG
group1,60100000,1,1,TTAGGG
group1,60110000,2,3,TTAGGG
group1,60120000,3,0,TTAGGG
group1,60130000,3,0,TTAGGG
group1,60140000,1,1,TTAGGG
group1,60150000,1,2,TTAGGG
group1,60160000,1,3,TTAGGG
group1,60170000,0,1,TTAGGG
group1,60180000,2,0,TTAGGG
group1,60190000,1,0,TTAGGG
group1,60200000,3,2,TTAGGG
group1,60210000,2,2,TTAGGG
group1,60220000,2,0,TTAGGG
group1,60230000,0,0,TTAGGG
group1,60240000,1,1,TTAGGG
group1,60250000,1,2,TTAGGG
group1,60260000,0,2,TTAGGG
group1,60270000,1,3,TTAGGG
group1,60280000,4,0,TTAGGG
group1,60290000,1,0,TTAGGG
group1,60300000,0,0,TTAGGG
group1,60310000,3,1,TTAGGG
group1,60320000,3,1,TTAGGG
group1,60330000,1,1,TTAGGG
group1,60340000,2,5,TTAGGG
group1,60350000,1,5,TTAGGG
group1,60360000,1,2,TTAGGG
group1,60370000,0,1,TTAGGG
group1,60380000,2,2,TTAGGG
group1,60390000,1,0,TTAGGG
group1,60400000,1,1,TTAGGG
group1,60410000,1,0,TTAGGG
group1,60420000,0,0,TTAGGG
group1,60430000,2,0,TTAGGG
group1,60440000,2,2,TTAGGG
group1,60450000,1,2,TTAGGG
group1,60460000,1,0,TTAGGG
group1,60470000,2,1,TTAGGG
group1,60480000,1,2,TTAGGG
group1,60490000,4,0,TTAGGG
group1,60500000,0,2,TTAGGG
group1,60510000,2,3,TTAGGG
group1,60520000,0,1,TTAGGG
group1,60530000,1,1,TTAGGG
group1,60540000,2,2,TTAGGG
group1,60550000,3,0,TTAGGG
group1,60560000,1,1,TTAGGG
group1,60570000,2,0,TTAGGG
group1,60580000,3,2,TTAGGG
group1,60590000,2,0,TTAGGG
group1,60600000,1,1,TTAGGG
group1,60610000,1,0,TTAGGG
group1,60620000,1,1,TTAGGG
group1,60630000,0,0,TTAGGG
group1,60640000,0,1,TTAGGG
group1,60650000,1,1,TTAGGG
group1,60660000,2,2,TTAGGG
group1,60670000,0,0,TTAGGG
group1,60680000,1,2,TTAGGG
group1,60690000,2,1,TTAGGG
group1,60700000,1,0,TTAGGG
group1,60710000,0,0,TTAGGG
group1,60720000,0,0,TTAGGG
group1,60730000,3,1,TTAGGG
group1,60740000,1,1,TTAGGG
group1,60750000,3,3,TTAGGG
group1,60760000,1,0,TTAGGG
group1,60770000,2,4,TTAGGG
group1,60780000,1,1,TTAGGG
group1,60790000,2,4,TTAGGG
group1,60800000,0,0,TTAGGG
group1,60810000,1,2,TTAGGG
group1,60820000,0,0,TTAGGG
group1,60830000,1,2,TTAGGG
group1,60840000,1,0,TTAGGG
group1,60850000,0,1,TTAGGG
group1,60860000,1,1,TTAGGG
group1,60870000,0,0,TTAGGG
group1,60880000,1,0,TTAGGG
group1,60890000,0,3,TTAGGG
group1,60900000,1,0,TTAGGG
group1,60910000,0,0,TTAGGG
group1,60920000,3,1,TTAGGG
group1,60930000,0,0,TTAGGG
group1,60940000,1,1,TTAGGG
group1,60950000,1,0,TTAGGG
group1,60960000,3,0,TTAGGG
group1,60970000,1,2,TTAGGG
group1,60980000,2,2,TTAGGG
group1,60990000,2,4,TTAGGG
group1,61000000,0,2,TTAGGG
group1,61010000,0,2,TTAGGG
group1,61020000,1,4,TTAGGG
group1,61030000,3,0,TTAGGG
group1,61040000,1,0,TTAGGG
group1,61050000,2,2,TTAGGG
group1,61060000,0,0,TTAGGG
group1,61070000,1,2,TTAGGG
group1,61080000,1,2,TTAGGG
group1,61090000,1,1,TTAGGG
group1,61100000,1,0,TTAGGG
group1,61110000,3,1,TTAGGG
group1,61120000,3,1,TTAGGG
group1,61130000,2,1,TTAGGG
group1,61140000,7,5,TTAGGG
group1,61150000,3,1,TTAGGG
group1,61160000,1,0,TTAGGG
group1,61170000,1,3,TTAGGG
group1,61180000,2,0,TTAGGG
group1,61190000,0,1,TTAGGG
group1,61200000,3,1,TTAGGG
group1,61210000,1,2,TTAGGG
group1,61220000,1,4,TTAGGG
group1,61230000,1,2,TTAGGG
group1,61240000,1,2,TTAGGG
group1,61250000,3,1,TTAGGG
group1,61260000,2,0,TTAGGG
group1,61270000,4,1,TTAGGG
group1,61280000,0,0,TTAGGG
group1,61290000,0,1,TTAGGG
group1,61300000,4,0,TTAGGG
group1,61310000,1,0,TTAGGG
group1,61320000,3,0,TTAGGG
group1,61330000,3,1,TTAGGG
group1,61340000,4,1,TTAGGG
group1,61350000,1,1,TTAGGG
group1,61360000,1,1,TTAGGG
group1,61370000,2,1,TTAGGG
group1,61380000,2,2,TTAGGG
group1,61390000,0,0,TTAGGG
group1,61400000,1,0,TTAGGG
group1,61410000,2,0,TTAGGG
group1,61420000,1,2,TTAGGG
group1,61430000,1,1,TTAGGG
group1,61440000,0,1,TTAGGG
group1,61450000,0,2,TTAGGG
group1,61460000,0,0,TTAGGG
group1,61470000,1,2,TTAGGG
group1,61480000,1,2,TTAGGG
group1,61490000,2,2,TTAGGG
group1,61500000,3,0,TTAGGG
group1,61510000,2,1,TTAGGG
group1,61520000,0,0,TTAGGG
group1,61530000,5,0,TTAGGG
group1,61540000,2,0,TTAGGG
group1,61550000,2,2,TTAGGG
group1,61560000,1,1,TTAGGG
group1,61570000,2,2,TTAGGG
group1,61580000,3,0,TTAGGG
group1,61590000,2,1,TTAGGG
group1,61600000,4,0,TTAGGG
group1,61610000,0,0,TTAGGG
group1,61620000,0,0,TTAGGG
group1,61630000,3,1,TTAGGG
group1,61640000,0,1,TTAGGG
group1,61650000,0,3,TTAGGG
group1,61660000,1,1,TTAGGG
group1,61670000,1,2,TTAGGG
group1,61680000,1,1,TTAGGG
group1,61690000,1,2,TTAGGG
group1,61700000,0,0,TTAGGG
group1,61710000,1,1,TTAGGG
group1,61720000,1,2,TTAGGG
group1,61730000,1,0,TTAGGG
group1,61740000,0,0,TTAGGG
group1,61750000,2,1,TTAGGG
group1,61760000,9,0,TTAGGG
group1,61770000,3,1,TTAGGG
group1,61780000,4,2,TTAGGG
group1,61790000,3,1,TTAGGG
group1,61800000,0,1,TTAGGG
group1,61810000,2,1,TTAGGG
group1,61820000,2,1,TTAGGG
group1,61830000,2,1,TTAGGG
group1,61840000,0,0,TTAGGG
group1,61850000,1,1,TTAGGG
group1,61860000,0,0,TTAGGG
group1,61870000,1,1,TTAGGG
group1,61880000,2,2,TTAGGG
group1,61890000,2,1,TTAGGG
group1,61900000,1,3,TTAGGG
group1,61910000,4,0,TTAGGG
group1,61920000,0,2,TTAGGG
group1,61930000,1,1,TTAGGG
group1,61940000,3,1,TTAGGG
group1,61950000,4,2,TTAGGG
group1,61960000,1,1,TTAGGG
group1,61970000,3,1,TTAGGG
group1,61980000,2,1,TTAGGG
group1,61990000,4,2,TTAGGG
group1,62000000,0,4,TTAGGG
group1,62010000,6,0,TTAGGG
group1,62020000,4,0,TTAGGG
group1,62030000,3,1,TTAGGG
group1,62040000,2,3,TTAGGG
group1,62050000,6,0,TTAGGG
group1,62060000,6,0,TTAGGG
group1,62070000,5,0,TTAGGG
group1,62080000,6,0,TTAGGG
group1,62090000,4,0,TTAGGG
group1,62100000,8,0,TTAGGG
group1,62110000,4,0,TTAGGG
group1,62120000,5,0,TTAGGG
group1,62130000,6,0,TTAGGG
group1,62140000,2,1,TTAGGG
group1,62150000,8,0,TTAGGG
group1,62160000,3,1,TTAGGG
group1,62170000,1,0,TTAGGG
group1,62180000,1,0,TTAGGG
group1,62190000,1,1,TTAGGG
group1,62200000,0,1,TTAGGG
group1,62210000,0,1,TTAGGG
group1,62220000,1,0,TTAGGG
group1,62230000,1,0,TTAGGG
group1,62240000,2,1,TTAGGG
group1,62250000,0,0,TTAGGG
group1,62260000,0,0,TTAGGG
group1,62270000,0,0,TTAGGG
group1,62280000,0,1,TTAGGG
group1,62290000,1,1,TTAGGG
group1,62300000,1,1,TTAGGG
group1,62310000,1,1,TTAGGG
group1,62320000,5,1,TTAGGG
group1,62330000,2,2,TTAGGG
group1,62340000,3,1,TTAGGG
group1,62350000,1,1,TTAGGG
group1,62360000,1,2,TTAGGG
group1,62370000,2,2,TTAGGG
group1,62380000,2,1,TTAGGG
group1,62390000,0,0,TTAGGG
group1,62400000,0,1,TTAGGG
group1,62410000,2,3,TTAGGG
group1,62420000,2,2,TTAGGG
group1,62430000,2,3,TTAGGG
group1,62440000,2,2,TTAGGG
group1,62450000,1,3,TTAGGG
group1,62460000,0,0,TTAGGG
group1,62470000,1,1,TTAGGG
group1,62480000,1,5,TTAGGG
group1,62490000,1,6,TTAGGG
group1,62500000,5,4,TTAGGG
group1,62510000,6,1,TTAGGG
group1,62520000,3,1,TTAGGG
group1,62530000,2,1,TTAGGG
group1,62540000,3,4,TTAGGG
group1,62550000,3,0,TTAGGG
group1,62560000,1,2,TTAGGG
group1,62570000,1,1,TTAGGG
group1,62580000,0,4,TTAGGG
group1,62590000,4,0,TTAGGG
group1,62600000,1,1,TTAGGG
group1,62610000,2,1,TTAGGG
group1,62620000,1,3,TTAGGG
group1,62630000,0,2,TTAGGG
group1,62640000,1,2,TTAGGG
group1,62650000,2,2,TTAGGG
group1,62660000,2,0,TTAGGG
group1,62670000,0,0,TTAGGG
group1,62680000,0,0,TTAGGG
group1,62690000,0,0,TTAGGG
group1,62700000,0,0,TTAGGG
group1,62710000,2,0,TTAGGG
group1,62720000,3,0,TTAGGG
group1,62730000,3,1,TTAGGG
group1,62740000,0,0,TTAGGG
group1,62750000,4,0,TTAGGG
group1,62760000,2,1,TTAGGG
group1,62770000,1,0,TTAGGG
group1,62780000,2,2,TTAGGG
group1,62790000,0,0,TTAGGG
group1,62800000,0,0,TTAGGG
group1,62810000,1,1,TTAGGG
group1,62820000,1,2,TTAGGG
group1,62830000,0,0,TTAGGG
group1,62840000,1,2,TTAGGG
group1,62850000,2,2,TTAGGG
group1,62860000,3,0,TTAGGG
group1,62870000,3,1,TTAGGG
group1,62880000,1,0,TTAGGG
group1,62890000,0,2,TTAGGG
group1,62900000,1,4,TTAGGG
group1,62910000,1,0,TTAGGG
group1,62920000,2,1,TTAGGG
group1,62930000,0,1,TTAGGG
group1,62940000,0,1,TTAGGG
group1,62950000,0,0,TTAGGG
group1,62960000,0,1,TTAGGG
group1,62970000,0,0,TTAGGG
group1,62980000,0,0,TTAGGG
group1,62990000,0,0,TTAGGG
group1,63000000,1,1,TTAGGG
group1,63010000,0,0,TTAGGG
group1,63020000,0,0,TTAGGG
group1,63030000,1,1,TTAGGG
group1,63040000,1,1,TTAGGG
group1,63050000,2,0,TTAGGG
group1,63060000,0,0,TTAGGG
group1,63070000,0,2,TTAGGG
group1,63080000,3,1,TTAGGG
group1,63090000,2,4,TTAGGG
group1,63100000,4,2,TTAGGG
group1,63110000,0,0,TTAGGG
group1,63120000,1,1,TTAGGG
group1,63130000,0,1,TTAGGG
group1,63140000,1,0,TTAGGG
group1,63150000,0,1,TTAGGG
group1,63160000,1,0,TTAGGG
group1,63170000,3,0,TTAGGG
group1,63180000,2,1,TTAGGG
group1,63190000,1,1,TTAGGG
group1,63200000,2,1,TTAGGG
group1,63210000,0,0,TTAGGG
group1,63220000,2,5,TTAGGG
group1,63230000,2,0,TTAGGG
group1,63240000,4,1,TTAGGG
group1,63250000,2,2,TTAGGG
group1,63260000,1,2,TTAGGG
group1,63270000,1,3,TTAGGG
group1,63280000,0,2,TTAGGG
group1,63290000,0,0,TTAGGG
group1,63300000,1,2,TTAGGG
group1,63310000,0,3,TTAGGG
group1,63320000,1,1,TTAGGG
group1,63330000,1,3,TTAGGG
group1,63340000,0,4,TTAGGG
group1,63350000,0,1,TTAGGG
group1,63360000,0,0,TTAGGG
group1,63370000,1,1,TTAGGG
group1,63380000,2,2,TTAGGG
group1,63390000,1,1,TTAGGG
group1,63400000,0,4,TTAGGG
group1,63410000,2,3,TTAGGG
group1,63420000,1,1,TTAGGG
group1,63430000,0,2,TTAGGG
group1,63440000,0,1,TTAGGG
group1,63450000,1,0,TTAGGG
group1,63460000,6,3,TTAGGG
group1,63470000,4,2,TTAGGG
group1,63480000,1,0,TTAGGG
group1,63490000,0,0,TTAGGG
group1,63500000,0,0,TTAGGG
group1,63510000,3,1,TTAGGG
group1,63520000,0,0,TTAGGG
group1,63530000,0,0,TTAGGG
group1,63540000,0,0,TTAGGG
group1,63550000,0,1,TTAGGG
group1,63560000,0,4,TTAGGG
group1,63570000,0,0,TTAGGG
group1,63580000,0,0,TTAGGG
group1,63590000,0,0,TTAGGG
group1,63600000,4,0,TTAGGG
group1,63610000,0,2,TTAGGG
group1,63620000,1,4,TTAGGG
group1,63630000,0,1,TTAGGG
group1,63640000,1,0,TTAGGG
group1,63650000,2,1,TTAGGG
group1,63660000,1,2,TTAGGG
group1,63670000,0,1,TTAGGG
group1,63680000,1,2,TTAGGG
group1,63690000,0,0,TTAGGG
group1,63700000,0,2,TTAGGG
group1,63710000,3,3,TTAGGG
group1,63720000,0,4,TTAGGG
group1,63730000,2,0,TTAGGG
group1,63740000,0,0,TTAGGG
group1,63750000,1,2,TTAGGG
group1,63760000,0,0,TTAGGG
group1,63770000,0,0,TTAGGG
group1,63780000,0,0,TTAGGG
group1,63790000,3,3,TTAGGG
group1,63800000,0,1,TTAGGG
group1,63810000,0,0,TTAGGG
group1,63820000,2,0,TTAGGG
group1,63830000,7,0,TTAGGG
group1,63840000,0,0,TTAGGG
group1,63850000,0,0,TTAGGG
group1,63860000,0,0,TTAGGG
group1,63870000,0,0,TTAGGG
group1,63880000,0,3,TTAGGG
group1,63890000,0,0,TTAGGG
group1,63900000,0,5,TTAGGG
group1,63910000,0,3,TTAGGG
group1,63920000,0,3,TTAGGG
group1,63930000,0,3,TTAGGG
group1,63940000,0,3,TTAGGG
group1,63950000,0,3,TTAGGG
group1,63960000,0,2,TTAGGG
group1,63970000,1,4,TTAGGG
group1,63980000,1,0,TTAGGG
group1,63990000,1,0,TTAGGG
group1,64000000,5,0,TTAGGG
group1,64010000,2,0,TTAGGG
group1,64020000,3,0,TTAGGG
group1,64030000,3,0,TTAGGG
group1,64040000,5,0,TTAGGG
group1,64050000,0,0,TTAGGG
group1,64060000,3,0,TTAGGG
group1,64070000,0,0,TTAGGG
group1,64080000,0,0,TTAGGG
group1,64090000,0,0,TTAGGG
group1,64100000,0,2,TTAGGG
group1,64110000,0,5,TTAGGG
group1,64120000,0,3,TTAGGG
group1,64130000,0,0,TTAGGG
group1,64140000,0,0,TTAGGG
group1,64150000,4,3,TTAGGG
group1,64160000,0,0,TTAGGG
group1,64170000,0,0,TTAGGG
group1,64180000,1,1,TTAGGG
group1,64190000,1,0,TTAGGG
group1,64200000,0,2,TTAGGG
group1,64210000,4,0,TTAGGG
group1,64220000,3,2,TTAGGG
group1,64230000,2,1,TTAGGG
group1,64240000,1,1,TTAGGG
group1,64250000,1,0,TTAGGG
group1,64260000,2,0,TTAGGG
